year_window,GEOID,age_band,estimate,moe,weighted_estimate,weighted_moe,pct_in,tract_name
2006-2010,26161402100,0-4,119,83.45058418010025,119.0,83.5,100.0,Census Tract 4021
2006-2010,26161402100,5-9,128,133.55523202031435,128.0,133.6,100.0,Census Tract 4021
2006-2010,26161402100,10-14,112,104.08650248711405,112.0,104.1,100.0,Census Tract 4021
2006-2010,26161402100,15-17,44,30.4138126514911,44.0,30.4,100.0,Census Tract 4021
2006-2010,26161402200,total,5168,1929,5168.0,1929.0,100.0,Census Tract 4022
2006-2010,26161402200,0-4,13,110.0272693471941,13.0,110.0,100.0,Census Tract 4022
2006-2010,26161402200,5-9,0,154.14927829866735,0.0,154.1,100.0,Census Tract 4022
2006-2010,26161402200,10-14,0,154.14927829866735,0.0,154.1,100.0,Census Tract 4022
2006-2010,26161402200,15-17,37,46.14108798023731,37.0,46.1,100.0,Census Tract 4022
2006-2010,26161402300,total,2836,767,2836.0,767.0,100.0,Census Tract 4023
2006-2010,26161402300,0-4,36,26.400757564888174,36.0,26.4,100.0,Census Tract 4023
2006-2010,26161402300,5-9,58,38.89730067755345,58.0,38.9,100.0,Census Tract 4023
2006-2010,26161402300,10-14,139,53.00943312279429,139.0,53.0,100.0,Census Tract 4023
2006-2010,26161402300,15-17,82,38.07886552931954,82.0,38.1,100.0,Census Tract 4023
2006-2010,26161402500,total,2206,210,2206.0,210.0,100.0,Census Tract 4025
2006-2010,26161402500,0-4,46,114.17968295629483,46.0,114.2,100.0,Census Tract 4025
2006-2010,26161402500,5-9,81,37.013511046643494,81.0,37.0,100.0,Census Tract 4025
2006-2010,26161402500,10-14,109,50.44799302251775,109.0,50.4,100.0,Census Tract 4025
2006-2010,26161402500,15-17,86,46.32493928760188,86.0,46.3,100.0,Census Tract 4025
2006-2010,26161402600,total,2352,268,2352.0,268.0,100.0,Census Tract 4026
2006-2010,26161402600,0-4,460,127.5617497528158,460.0,127.6,100.0,Census Tract 4026
2006-2010,26161402600,5-9,204,86.05230967266364,204.0,86.1,100.0,Census Tract 4026
2006-2010,26161402600,10-14,25,111.19802156513397,25.0,111.2,100.0,Census Tract 4026
2006-2010,26161402600,15-17,7,109.77249200050075,7.0,109.8,100.0,Census Tract 4026
2006-2010,26161402700,total,4914,333,4914.0,333.0,100.0,Census Tract 4027
2006-2010,26161402700,0-4,338,131.55227098001768,338.0,131.6,100.0,Census Tract 4027
2006-2010,26161402700,5-9,165,79.64923100695951,165.0,79.6,100.0,Census Tract 4027
2006-2010,26161402700,10-14,392,125.41929676090517,392.0,125.4,100.0,Census Tract 4027
2006-2010,26161402700,15-17,216,81.30190649671138,216.0,81.3,100.0,Census Tract 4027
2006-2010,26161403100,total,1563,93,1563.0,93.0,100.0,Census Tract 4031
2006-2010,26161403100,0-4,63,54.341512676774094,63.0,54.3,100.0,Census Tract 4031
2006-2010,26161403100,5-9,129,58.41232746604093,129.0,58.4,100.0,Census Tract 4031
2006-2010,26161403100,10-14,111,59.54829972383762,111.0,59.5,100.0,Census Tract 4031
2006-2010,26161403100,15-17,124,48.16637831516918,124.0,48.2,100.0,Census Tract 4031
2006-2010,26161403200,total,3047,202,3047.0,202.0,100.0,Census Tract 4032
2006-2010,26161403200,0-4,144,82.87943049997388,144.0,82.9,100.0,Census Tract 4032
2006-2010,26161403200,5-9,123,73.7563556583431,123.0,73.8,100.0,Census Tract 4032
2006-2010,26161403200,10-14,189,86.05230967266364,189.0,86.1,100.0,Census Tract 4032
2006-2010,26161403200,15-17,78,51.97114584074513,78.0,52.0,100.0,Census Tract 4032
2006-2010,26161403300,total,3932,198,3932.0,198.0,100.0,Census Tract 4033
2006-2010,26161403300,0-4,213,61.22091146005587,213.0,61.2,100.0,Census Tract 4033
2006-2010,26161403300,5-9,219,76.60939890117923,219.0,76.6,100.0,Census Tract 4033
2006-2010,26161403300,10-14,185,66.24198064671678,185.0,66.2,100.0,Census Tract 4033
2006-2010,26161403300,15-17,178,67.00746227100382,178.0,67.0,100.0,Census Tract 4033
2006-2010,26161403400,total,3138,183,3138.0,183.0,100.0,Census Tract 4034
2006-2010,26161403400,0-4,281,78.5175139698144,281.0,78.5,100.0,Census Tract 4034
2006-2010,26161403400,5-9,160,76.27581530209952,160.0,76.3,100.0,Census Tract 4034
2006-2010,26161403400,10-14,182,80.80841540334768,182.0,80.8,100.0,Census Tract 4034
2006-2010,26161403400,15-17,86,50.21951811795887,86.0,50.2,100.0,Census Tract 4034
2006-2010,26161403500,total,2860,303,2860.0,303.0,100.0,Census Tract 4035
2006-2010,26161403500,0-4,218,84.07734534343956,218.0,84.1,100.0,Census Tract 4035
2006-2010,26161403500,5-9,162,80.1311425102625,162.0,80.1,100.0,Census Tract 4035
2006-2010,26161403500,10-14,137,84.21995013059555,137.0,84.2,100.0,Census Tract 4035
2006-2010,26161403500,15-17,39,27.018512172212592,39.0,27.0,100.0,Census Tract 4035
2006-2010,26161403600,total,4527,371,4527.0,371.0,100.0,Census Tract 4036
2006-2010,26161403600,0-4,87,57.801384066473695,87.0,57.8,100.0,Census Tract 4036
2006-2010,26161403600,5-9,244,90.02777349240623,244.0,90.0,100.0,Census Tract 4036
2006-2010,26161403600,10-14,320,94.49338601193207,320.0,94.5,100.0,Census Tract 4036
2006-2010,26161403600,15-17,140,74.24957912338628,140.0,74.2,100.0,Census Tract 4036
2006-2010,26161403800,total,3122,235,3122.0,235.0,100.0,Census Tract 4038
2006-2010,26161403800,0-4,235,87.78382538941898,235.0,87.8,100.0,Census Tract 4038
2006-2010,26161403800,5-9,247,90.91754506144565,247.0,90.9,100.0,Census Tract 4038
2006-2010,26161403800,10-14,198,83.52843827104635,198.0,83.5,100.0,Census Tract 4038
2006-2010,26161403800,15-17,132,65.6048778674269,132.0,65.6,100.0,Census Tract 4038
2006-2010,26161404100,total,3164,214,3164.0,214.0,100.0,Census Tract 4041
2006-2010,26161404100,0-4,155,60.74537019394977,155.0,60.7,100.0,Census Tract 4041
2006-2010,26161404100,5-9,195,65.21502894272147,195.0,65.2,100.0,Census Tract 4041
2006-2010,26161404100,10-14,154,59.40538696111659,154.0,59.4,100.0,Census Tract 4041
2006-2010,26161404100,15-17,173,75.07329751649382,173.0,75.1,100.0,Census Tract 4041
2006-2010,26161404200,total,2013,163,2013.0,163.0,100.0,Census Tract 4042
2006-2010,26161404200,0-4,225,91.4166286842826,225.0,91.4,100.0,Census Tract 4042
2006-2010,26161404200,5-9,18,111.83022847155414,18.0,111.8,100.0,Census Tract 4042
2006-2010,26161404200,10-14,66,63.976558206893245,66.0,64.0,100.0,Census Tract 4042
2006-2010,26161404200,15-17,96,61.032778078668514,96.0,61.0,100.0,Census Tract 4042
2006-2010,26161404300,total,2777,194,2777.0,194.0,100.0,Census Tract 4043
2006-2010,26161404300,0-4,127,63.245553203367585,127.0,63.2,100.0,Census Tract 4043
2006-2010,26161404300,5-9,222,117.04699910719624,222.0,117.0,100.0,Census Tract 4043
2006-2010,26161404300,10-14,243,85.44003745317531,243.0,85.4,100.0,Census Tract 4043
2006-2010,26161404300,15-17,107,54.20332093147061,107.0,54.2,100.0,Census Tract 4043
2006-2010,26161404400,total,2889,768,2889.0,768.0,100.0,Census Tract 4044
2006-2010,26161404400,0-4,66,35.80502757993631,66.0,35.8,100.0,Census Tract 4044
2006-2010,26161404400,5-9,168,59.464274989274024,168.0,59.5,100.0,Census Tract 4044
2006-2010,26161404400,10-14,282,86.6083136886985,282.0,86.6,100.0,Census Tract 4044
2006-2010,26161404400,15-17,74,50.20956084253277,74.0,50.2,100.0,Census Tract 4044
2006-2010,26161404500,total,4701,422,4701.0,422.0,100.0,Census Tract 4045
2006-2010,26161404500,0-4,164,80.80841540334768,164.0,80.8,100.0,Census Tract 4045
2006-2010,26161404500,5-9,138,78.77182237323191,138.0,78.8,100.0,Census Tract 4045
2006-2010,26161404500,10-14,129,68.8839603971781,129.0,68.9,100.0,Census Tract 4045
2006-2010,26161404500,15-17,157,123.4908903522847,157.0,123.5,100.0,Census Tract 4045
2006-2010,26161404600,total,4168,331,4168.0,331.0,100.0,Census Tract 4046
2006-2010,26161404600,0-4,198,85.58621384311844,198.0,85.6,100.0,Census Tract 4046
2006-2010,26161404600,5-9,246,103.7304198391195,246.0,103.7,100.0,Census Tract 4046
2006-2010,26161404600,10-14,100,57.97413216254298,100.0,58.0,100.0,Census Tract 4046
2006-2010,26161404600,15-17,109,59.20304046246274,109.0,59.2,100.0,Census Tract 4046
2006-2010,26161405100,total,2112,193,2112.0,193.0,100.0,Census Tract 4051
2006-2010,26161405100,0-4,116,70.0357051795725,116.0,70.0,100.0,Census Tract 4051
2006-2010,26161405100,5-9,69,45.617978911828175,69.0,45.6,100.0,Census Tract 4051
2006-2010,26161405100,10-14,120,77.23341245859851,120.0,77.2,100.0,Census Tract 4051
2006-2010,26161405100,15-17,68,58.008620049092706,68.0,58.0,100.0,Census Tract 4051
2006-2010,26161405200,total,5240,348,5240.0,348.0,100.0,Census Tract 4052
2006-2010,26161405200,0-4,412,146.49232061783988,412.0,146.5,100.0,Census Tract 4052
2006-2010,26161405200,5-9,278,133.00375934536586,278.0,133.0,100.0,Census Tract 4052
2006-2010,26161405200,10-14,245,111.50336317797775,245.0,111.5,100.0,Census Tract 4052
2006-2010,26161405200,15-17,206,120.3536455617361,206.0,120.4,100.0,Census Tract 4052
2006-2010,26161405300,total,4870,336,4870.0,336.0,100.0,Census Tract 4053
2006-2010,26161405300,0-4,89,46.238512086787566,89.0,46.2,100.0,Census Tract 4053
2006-2010,26161405300,5-9,276,91.52595260361949,276.0,91.5,100.0,Census Tract 4053
2006-2010,26161405300,10-14,472,106.10372283760829,472.0,106.1,100.0,Census Tract 4053
2006-2010,26161405300,15-17,321,117.13667231059623,321.0,117.1,100.0,Census Tract 4053
2006-2010,26161405400,total,2032,196,2032.0,196.0,100.0,Census Tract 4054
2006-2010,26161405400,0-4,77,66.57326790837296,77.0,66.6,100.0,Census Tract 4054
2006-2010,26161405400,5-9,172,88.45903006477067,172.0,88.5,100.0,Census Tract 4054
2006-2010,26161405400,10-14,115,50.99019513592785,115.0,51.0,100.0,Census Tract 4054
2006-2010,26161405400,15-17,36,113.05308487608819,36.0,113.1,100.0,Census Tract 4054
2006-2010,26161405500,total,2416,192,2416.0,192.0,100.0,Census Tract 4055
2006-2010,26161405500,0-4,200,74.24957912338628,200.0,74.2,100.0,Census Tract 4055
2006-2010,26161405500,5-9,95,60.8276253029822,95.0,60.8,100.0,Census Tract 4055
2006-2010,26161405500,10-14,59,48.02082881417188,59.0,48.0,100.0,Census Tract 4055
2006-2010,26161405500,15-17,82,55.470712993434645,82.0,55.5,100.0,Census Tract 4055
2006-2010,26161405600,total,4461,326,4461.0,326.0,100.0,Census Tract 4056
2006-2010,26161405600,0-4,444,178.96647730790258,444.0,179.0,100.0,Census Tract 4056
2006-2010,26161405600,5-9,271,108.24509226750192,271.0,108.2,100.0,Census Tract 4056
2006-2010,26161405600,10-14,241,102.0,241.0,102.0,100.0,Census Tract 4056
2006-2010,26161405600,15-17,120,68.8839603971781,120.0,68.9,100.0,Census Tract 4056
2006-2010,26161406000,total,3361,233,3361.0,233.0,100.0,Census Tract 4060
2006-2010,26161406000,0-4,141,79.25906888173743,141.0,79.3,100.0,Census Tract 4060
2006-2010,26161406000,5-9,280,89.10667763978185,280.0,89.1,100.0,Census Tract 4060
2006-2010,26161406000,10-14,262,76.32168761236873,262.0,76.3,100.0,Census Tract 4060
2006-2010,26161406000,15-17,99,51.42956348249516,99.0,51.4,100.0,Census Tract 4060
2006-2010,26161407000,total,4931,313,1691.3,107.4,34.3,Census Tract 4070
2006-2010,26161407000,0-4,252,100.65783625729294,86.4,34.5,34.3,Census Tract 4070
2006-2010,26161407000,5-9,237,88.75246475450696,81.3,30.4,34.3,Census Tract 4070
2006-2010,26161407000,10-14,330,88.75246475450696,113.2,30.4,34.3,Census Tract 4070
2006-2010,26161407000,15-17,221,100.84641788382966,75.8,34.6,34.3,Census Tract 4070
2006-2010,26161414000,total,3699,936,3699.0,936.0,100.0,Census Tract 4140
2006-2010,26161414000,0-4,129,88.07383266328314,129.0,88.1,100.0,Census Tract 4140
2006-2010,26161414000,5-9,144,118.92854997854805,144.0,118.9,100.0,Census Tract 4140
2006-2010,26161414000,10-14,47,49.64876634922563,47.0,49.6,100.0,Census Tract 4140
2006-2010,26161414000,15-17,83,59.77457653551383,83.0,59.8,100.0,Census Tract 4140
2006-2010,26161414200,total,2936,346,2936.0,346.0,100.0,Census Tract 4142
2006-2010,26161414200,0-4,182,108.55873986004073,182.0,108.6,100.0,Census Tract 4142
2006-2010,26161414200,5-9,153,66.60330322138685,153.0,66.6,100.0,Census Tract 4142
2006-2010,26161414200,10-14,152,69.46221994724903,152.0,69.5,100.0,Census Tract 4142
2006-2010,26161414200,15-17,38,30.364452901377952,38.0,30.4,100.0,Census Tract 4142
2006-2010,26161414300,total,2808,366,2808.0,366.0,100.0,Census Tract 4143
2006-2010,26161414300,0-4,143,74.2024258363566,143.0,74.2,100.0,Census Tract 4143
2006-2010,26161414300,5-9,165,68.425141578224,165.0,68.4,100.0,Census Tract 4143
2006-2010,26161414300,10-14,96,59.4810894318522,96.0,59.5,100.0,Census Tract 4143
2006-2010,26161414300,15-17,55,39.623225512317894,55.0,39.6,100.0,Census Tract 4143
2006-2010,26161414500,total,2832,204,2832.0,204.0,100.0,Census Tract 4145
2006-2010,26161414500,0-4,117,65.05382386916237,117.0,65.1,100.0,Census Tract 4145
2006-2010,26161414500,5-9,193,60.30754513325841,193.0,60.3,100.0,Census Tract 4145
2006-2010,26161414500,10-14,186,83.7376856618333,186.0,83.7,100.0,Census Tract 4145
2006-2010,26161414500,15-17,159,65.0,159.0,65.0,100.0,Census Tract 4145
2006-2010,26161414700,total,1512,208,1512.0,208.0,100.0,Census Tract 4147
2006-2010,26161414700,0-4,0,154.14927829866735,0.0,154.1,100.0,Census Tract 4147
2006-2010,26161414700,5-9,39,120.3411816461846,39.0,120.3,100.0,Census Tract 4147
2006-2010,26161414700,10-14,22,26.925824035672516,22.0,26.9,100.0,Census Tract 4147
2006-2010,26161414700,15-17,6,109.37092849564733,6.0,109.4,100.0,Census Tract 4147
2006-2010,26161414900,total,3797,264,3797.0,264.0,100.0,Census Tract 4149
2006-2010,26161414900,0-4,345,98.08159868191383,345.0,98.1,100.0,Census Tract 4149
2006-2010,26161414900,5-9,442,91.52595260361949,442.0,91.5,100.0,Census Tract 4149
2006-2010,26161414900,10-14,370,98.00510190801293,370.0,98.0,100.0,Census Tract 4149
2006-2010,26161414900,15-17,191,72.91776189653656,191.0,72.9,100.0,Census Tract 4149
2006-2010,26161415200,total,1839,201,1839.0,201.0,100.0,Census Tract 4152
2006-2010,26161415200,0-4,87,53.85164807134503,87.0,53.9,100.0,Census Tract 4152
2006-2010,26161415200,5-9,38,32.2490309931942,38.0,32.2,100.0,Census Tract 4152
2006-2010,26161415200,10-14,105,58.41232746604093,105.0,58.4,100.0,Census Tract 4152
2006-2010,26161415200,15-17,53,38.01315561749643,53.0,38.0,100.0,Census Tract 4152
2006-2010,26161415400,total,1466,273,1027.7,191.4,70.1,Census Tract 4154
2006-2010,26161415400,0-4,74,51.0881590977792,51.9,35.8,70.1,Census Tract 4154
2006-2010,26161415400,5-9,103,75.45197147855052,72.2,52.9,70.1,Census Tract 4154
2006-2010,26161415400,10-14,17,111.83022847155414,11.9,78.4,70.1,Census Tract 4154
2006-2010,26161415400,15-17,43,47.16990566028302,30.1,33.1,70.1,Census Tract 4154
2006-2010,26161415600,total,1927,171,406.6,36.1,21.1,Census Tract 4156
2006-2010,26161415600,0-4,162,90.62008607367353,34.2,19.1,21.1,Census Tract 4156
2006-2010,26161415600,5-9,116,43.931765272977586,24.5,9.3,21.1,Census Tract 4156
2006-2010,26161415600,10-14,250,71.58910531638176,52.8,15.1,21.1,Census Tract 4156
2006-2010,26161415600,15-17,141,57.48912940721924,29.8,12.1,21.1,Census Tract 4156
2006-2010,26161415800,total,3353,313,1237.3,115.5,36.9,Census Tract 4158
2006-2010,26161415800,0-4,208,79.20227269466452,76.8,29.2,36.9,Census Tract 4158
2006-2010,26161415800,5-9,293,70.80254232723568,108.1,26.1,36.9,Census Tract 4158
2006-2010,26161415800,10-14,298,74.81310045707237,110.0,27.6,36.9,Census Tract 4158
2006-2010,26161415800,15-17,187,63.0317380372777,69.0,23.3,36.9,Census Tract 4158
2006-2010,26161416000,total,2815,298,2815.0,298.0,100.0,Census Tract 4160
2006-2010,26161416000,0-4,308,153.7693077307692,308.0,153.8,100.0,Census Tract 4160
2006-2010,26161416000,5-9,381,107.41508273980892,381.0,107.4,100.0,Census Tract 4160
2006-2010,26161416000,10-14,185,68.0,185.0,68.0,100.0,Census Tract 4160
2006-2010,26161416000,15-17,92,45.617978911828175,92.0,45.6,100.0,Census Tract 4160
2006-2010,26161416200,total,3717,249,669.1,44.8,18.0,Census Tract 4162
2006-2010,26161416200,0-4,222,87.92041856133308,40.0,15.8,18.0,Census Tract 4162
2006-2010,26161416200,5-9,327,88.3911760301898,58.9,15.9,18.0,Census Tract 4162
2006-2010,26161416200,10-14,274,85.86617494683225,49.3,15.5,18.0,Census Tract 4162
2006-2010,26161416200,15-17,212,76.60939890117923,38.2,13.8,18.0,Census Tract 4162
2006-2010,26161425000,total,4305,162,1752.1,65.9,40.7,Census Tract 4250
2006-2010,26161425000,0-4,128,73.40980860893181,52.1,29.9,40.7,Census Tract 4250
2006-2010,26161425000,5-9,196,70.00714249274856,79.8,28.5,40.7,Census Tract 4250
2006-2010,26161425000,10-14,340,84.8999411071645,138.4,34.6,40.7,Census Tract 4250
2006-2010,26161425000,15-17,346,101.82828683622247,140.8,41.4,40.7,Census Tract 4250
2006-2010,26161453000,total,4864,273,3477.8,195.2,71.5,Census Tract 4530
2006-2010,26161453000,0-4,200,78.64477096412705,143.0,56.2,71.5,Census Tract 4530
2006-2010,26161453000,5-9,210,70.00714249274856,150.2,50.1,71.5,Census Tract 4530
2006-2010,26161453000,10-14,416,96.87620966986684,297.4,69.3,71.5,Census Tract 4530
2006-2010,26161453000,15-17,329,90.52071586106685,235.2,64.7,71.5,Census Tract 4530
2006-2010,26161455000,total,4297,231,1594.2,85.7,37.1,Census Tract 4550
2006-2010,26161455000,0-4,248,79.40403012442127,92.0,29.5,37.1,Census Tract 4550
2006-2010,26161455000,5-9,295,80.15609770940698,109.4,29.7,37.1,Census Tract 4550
2006-2010,26161455000,10-14,444,127.7810627597063,164.7,47.4,37.1,Census Tract 4550
2006-2010,26161455000,15-17,139,67.74215821775978,51.6,25.1,37.1,Census Tract 4550
2006-2010,26161456000,total,5212,229,5212.0,229.0,100.0,Census Tract 4560
2006-2010,26161456000,0-4,418,120.41594578792295,418.0,120.4,100.0,Census Tract 4560
2006-2010,26161456000,5-9,573,131.59027319676787,573.0,131.6,100.0,Census Tract 4560
2006-2010,26161456000,10-14,402,108.57716150277643,402.0,108.6,100.0,Census Tract 4560
2006-2010,26161456000,15-17,279,84.86459803710851,279.0,84.9,100.0,Census Tract 4560
2006-2010,26161461000,total,6558,20,609.9,1.9,9.3,Census Tract 4610
2006-2010,26161461000,0-4,368,135.20724832641184,34.2,12.6,9.3,Census Tract 4610
2006-2010,26161461000,5-9,538,167.17057157286985,50.0,15.5,9.3,Census Tract 4610
2006-2010,26161461000,10-14,619,129.61867149450345,57.6,12.1,9.3,Census Tract 4610
2006-2010,26161461000,15-17,441,116.10340218959992,41.0,10.8,9.3,Census Tract 4610
2006-2010,26161464000,total,5666,24,300.3,1.3,5.3,Census Tract 4640
2006-2010,26161464000,0-4,360,121.51131634543344,19.1,6.4,5.3,Census Tract 4640
2006-2010,26161464000,5-9,189,72.91776189653656,10.0,3.9,5.3,Census Tract 4640
2006-2010,26161464000,10-14,458,115.66330446602328,24.3,6.1,5.3,Census Tract 4640
2006-2010,26161464000,15-17,285,112.53888216967502,15.1,6.0,5.3,Census Tract 4640
2006-2010,26161466000,total,2157,235,323.6,35.2,15.0,Census Tract 4660
2006-2010,26161466000,0-4,134,68.00735254367721,20.1,10.2,15.0,Census Tract 4660
2006-2010,26161466000,5-9,131,66.37017402418047,19.6,10.0,15.0,Census Tract 4660
2006-2010,26161466000,10-14,222,53.037722424704484,33.3,8.0,15.0,Census Tract 4660
2006-2010,26161466000,15-17,77,114.48143954370944,11.5,17.2,15.0,Census Tract 4660
2007-2011,26161400100,total,1301,210,1301.0,210.0,100.0,Census Tract 4001
2007-2011,26161400100,0-4,0,110.3086578651014,0.0,110.3,100.0,Census Tract 4001
2007-2011,26161400100,5-9,0,110.3086578651014,0.0,110.3,100.0,Census Tract 4001
2007-2011,26161400100,10-14,0,110.3086578651014,0.0,110.3,100.0,Census Tract 4001
2007-2011,26161400100,15-17,0,110.3086578651014,0.0,110.3,100.0,Census Tract 4001
2007-2011,26161400200,total,7695,1032,7695.0,1032.0,100.0,Census Tract 4002
2007-2011,26161400200,0-4,0,110.3086578651014,0.0,110.3,100.0,Census Tract 4002
